EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
5111590,0,35,9,72,3,5,2,1,1,0,21,0,2,17572,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5111591,0,36,18,64,4,5,4,0,1,0,26,0,0,17127,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5111592,0,30,9,62,3,5,3,0,5,0,16,7,7,22264,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5111593,1,28,9,38,4,1,5,0,7,0,16,0,0,17561,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111594,0,44,5,64,3,2,1,0,2,0,26,8,8,21675,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5111595,0,23,11,66,5,5,5,0,2,0,21,2,2,18451,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5111596,0,52,7,78,3,2,5,1,3,1,17,6,9,20577,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5111597,0,22,9,80,3,1,2,0,0,0,19,2,1,21692,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5111598,0,28,8,55,3,3,1,0,1,1,20,1,3,18379,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5111599,1,24,10,59,3,5,5,1,2,1,16,0,0,18172,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111600,0,36,28,59,3,3,4,1,2,0,20,1,2,17311,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5111601,0,50,9,43,4,5,3,1,3,1,25,3,13,29966,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
5111602,0,40,3,38,1,1,4,1,1,0,29,3,7,19244,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5111603,0,28,2,72,4,2,3,0,1,0,19,0,0,16563,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111604,0,29,7,45,3,3,3,1,2,0,21,1,5,20221,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5111605,1,27,19,47,3,2,4,0,3,1,19,1,3,18373,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5111606,1,45,27,80,3,4,5,1,2,0,19,0,0,19286,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5111607,0,36,3,60,4,5,3,1,7,0,18,2,8,18258,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5111608,0,35,10,55,3,1,4,1,1,0,17,3,12,27994,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5111609,1,28,9,79,3,4,1,1,1,1,16,0,0,17515,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5111610,0,30,32,65,5,1,3,1,9,0,23,2,7,22384,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111611,0,29,9,67,3,5,3,1,1,0,16,0,0,17642,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
5111612,0,29,32,68,5,4,4,0,2,0,20,2,8,22549,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111613,1,36,15,38,3,5,1,1,4,1,30,7,8,20581,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5111614,1,42,3,66,3,1,1,0,9,1,17,1,6,21993,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5111615,0,36,19,68,3,5,4,1,1,0,21,7,10,24020,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5111616,0,29,4,57,5,2,1,1,1,0,19,8,6,22674,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5111617,0,45,6,37,3,4,1,0,5,1,18,1,2,35513,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5111618,0,41,12,60,3,5,3,0,10,0,23,3,14,29499,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5111619,0,32,11,65,3,3,4,0,4,0,17,2,1,32422,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
5111620,0,44,6,68,5,1,2,1,4,0,20,1,8,35740,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5111621,1,36,27,47,1,1,5,0,2,0,23,1,1,17091,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
5111622,0,36,10,66,1,5,4,0,1,0,27,0,2,17810,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111623,0,38,2,58,3,1,4,1,0,1,16,1,2,17991,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5111624,0,30,18,51,4,3,3,1,1,1,18,1,9,20193,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5111625,0,40,1,59,3,4,4,1,3,0,27,0,3,17387,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5111626,1,55,3,78,3,3,5,0,5,1,18,1,4,34859,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5111627,0,35,29,64,4,5,3,0,2,0,26,1,1,18029,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5111628,0,58,11,37,3,5,3,1,0,0,18,1,8,28872,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
5111629,1,29,2,59,4,4,5,0,6,0,18,0,7,17362,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5111630,0,32,11,79,3,1,1,0,8,0,18,0,0,19648,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5111631,0,27,9,37,3,3,3,0,1,0,20,1,7,23726,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5111632,0,60,17,54,3,4,5,0,8,0,19,2,2,20405,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5111633,0,25,5,59,4,4,2,0,1,1,16,1,3,19487,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5111634,0,30,3,69,3,4,2,0,2,0,21,2,3,19760,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5111635,0,46,14,62,3,2,1,0,4,0,19,2,2,33650,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
5111636,0,36,9,79,3,2,3,0,4,0,26,3,9,17519,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111637,1,33,9,39,3,2,5,0,7,0,25,1,7,17707,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5111638,1,22,4,48,4,5,1,1,0,1,16,0,0,17853,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111639,1,29,20,34,4,2,1,1,6,0,18,1,4,18367,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5111640,0,35,4,63,3,5,5,1,6,0,20,2,2,18996,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5111641,1,30,21,58,4,5,2,1,2,1,19,1,2,18389,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5111642,0,47,3,35,3,3,1,0,0,1,27,7,7,19537,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5111643,0,56,12,59,4,1,5,0,4,0,21,0,0,20380,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5111644,0,31,4,48,3,5,5,1,1,1,18,2,3,18065,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5111645,1,35,9,35,5,4,3,1,1,0,22,2,1,18351,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
5111646,0,56,21,55,3,4,4,0,4,0,29,8,8,32835,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
5111647,1,58,3,59,4,5,1,0,9,1,19,0,0,17380,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111648,1,37,1,46,4,3,3,1,5,0,16,11,7,25609,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5111649,0,40,5,82,4,2,3,1,2,0,17,12,11,20553,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5111650,0,40,9,40,1,1,3,0,3,0,17,8,7,24237,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5111651,0,35,27,31,3,2,1,1,1,1,21,1,7,23837,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5111652,0,55,19,53,3,1,4,1,3,0,28,7,7,31835,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
5111653,0,34,11,53,3,2,4,1,1,0,19,1,0,17008,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111654,0,28,3,62,4,1,5,1,6,0,25,3,1,20298,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5111655,0,35,13,59,3,4,3,1,2,1,20,1,8,20001,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5111656,0,43,7,60,3,1,2,1,2,0,17,12,16,35232,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5111657,1,46,22,66,3,3,4,0,4,0,27,3,7,23926,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5111658,0,44,2,37,3,1,1,1,4,1,16,0,2,20743,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5111659,1,28,5,57,3,1,5,1,1,0,17,1,2,19041,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5111660,0,32,8,69,3,5,1,1,2,0,17,1,3,21476,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5111661,0,36,7,59,3,2,3,1,8,0,22,2,2,17267,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5111662,1,22,5,59,4,2,3,1,5,0,21,1,2,18894,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5111663,1,25,5,32,3,2,1,0,1,1,20,5,6,18691,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5111664,0,31,23,57,3,4,5,0,1,0,21,1,3,25957,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5111665,1,36,26,59,5,5,3,1,1,0,17,0,1,17293,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5111666,0,34,8,35,3,3,1,1,1,0,18,0,0,17972,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111667,1,26,12,70,4,4,5,0,4,0,18,3,3,20400,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
5111668,1,27,11,40,4,2,5,1,7,0,23,2,3,21326,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
5111669,0,48,7,69,3,5,3,1,4,0,25,1,2,18976,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5111670,0,36,25,48,5,5,3,0,1,0,21,5,4,20230,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5111671,1,27,32,81,5,5,5,0,9,0,24,3,3,20969,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5111672,0,30,8,45,4,1,4,0,2,1,19,1,10,20187,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5111673,0,41,31,60,5,5,5,0,4,0,21,1,2,26932,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5111674,0,60,29,80,4,3,5,1,4,0,24,13,11,25266,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5111675,1,30,1,64,4,5,5,0,1,0,16,6,7,24714,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5111676,0,35,9,63,4,3,1,1,1,0,23,0,1,17690,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111677,0,41,5,61,1,2,3,1,6,0,26,12,9,22377,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5111678,0,33,5,56,4,5,5,0,5,0,19,1,5,18176,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5111679,0,36,4,48,4,2,1,0,4,0,16,1,12,21692,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5111680,0,30,9,59,4,2,4,1,2,0,17,1,2,18804,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5111681,0,32,5,79,3,4,2,1,5,1,19,1,6,22582,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5111682,0,31,11,40,3,3,3,0,4,0,25,4,8,26031,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5111683,0,40,3,46,3,1,4,1,7,0,17,1,3,20715,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5111684,0,46,5,63,3,3,4,1,1,0,25,0,8,20805,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5111685,1,58,8,53,4,5,5,1,7,1,19,5,9,25008,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5111686,1,23,7,63,1,5,5,1,1,1,26,0,0,16601,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5111687,0,50,3,62,3,1,3,1,2,1,16,7,7,34237,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5111688,1,27,3,55,3,5,5,1,0,0,16,0,2,18041,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5111689,1,40,25,80,1,3,4,0,4,1,21,0,0,28194,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
5111690,0,53,28,53,4,2,2,0,4,0,28,1,1,29826,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5111691,0,44,15,61,4,3,4,0,2,0,17,4,10,30336,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5111692,1,33,17,74,3,1,5,0,2,1,19,0,0,23564,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
5111693,0,26,5,54,3,5,4,0,5,0,20,2,3,18187,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5111694,1,32,29,65,3,1,1,0,2,1,17,1,9,21617,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5111695,0,54,27,50,1,4,1,1,4,0,19,2,3,23005,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5111696,0,40,5,44,4,3,2,0,9,0,17,1,5,21204,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5111697,0,36,22,79,1,1,4,0,1,0,23,2,13,17028,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5111698,0,35,11,45,3,3,2,0,1,0,25,1,2,18917,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5111699,0,51,7,51,3,5,3,0,7,0,18,15,15,34537,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5111700,0,27,9,67,3,4,1,1,1,0,16,1,4,18445,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5111701,0,48,5,37,3,4,2,0,1,1,28,8,8,20537,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5111702,0,58,1,32,5,1,3,0,2,1,18,1,2,20660,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111703,0,56,24,68,3,4,4,1,4,1,17,15,9,28402,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5111704,1,29,1,36,3,1,1,1,9,1,19,2,2,19787,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5111705,0,38,5,77,3,5,3,0,5,1,17,2,1,25602,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5111706,1,50,2,64,3,4,3,0,7,0,17,0,1,21728,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5111707,0,36,12,65,4,1,4,1,1,0,18,0,3,21499,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5111708,1,34,24,43,3,5,5,1,9,1,20,0,2,24950,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5111709,0,36,9,68,3,1,3,0,1,1,20,3,3,19506,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5111710,1,51,6,58,4,5,3,0,2,1,20,1,3,18683,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
5111711,0,21,16,66,3,1,2,1,1,0,19,0,0,21692,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5111712,0,24,9,59,2,1,2,1,1,1,16,1,4,17725,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5111713,0,33,23,65,3,5,4,1,0,0,18,0,7,21146,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5111714,0,37,9,41,3,4,1,0,4,0,22,5,8,17793,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5111715,0,36,11,59,3,1,4,1,1,0,19,2,2,17297,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5111716,1,31,9,60,4,1,2,1,7,0,19,0,0,17785,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
5111717,1,24,10,59,3,5,5,0,2,1,16,0,0,18172,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111718,0,43,26,46,3,1,2,0,3,0,20,1,1,31992,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
5111719,0,40,6,46,1,4,4,0,10,0,21,4,7,22389,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5111720,1,33,16,56,3,2,3,1,7,1,17,7,7,28610,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5111721,0,36,9,79,3,3,3,0,4,0,26,3,9,17519,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111722,0,59,8,39,4,2,4,1,3,1,19,1,5,26552,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5111723,1,25,10,57,3,1,3,0,2,1,22,2,2,18886,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5111724,0,35,18,73,3,2,5,1,8,0,20,7,10,33007,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5111725,1,26,4,73,3,3,5,1,0,0,27,0,4,18102,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5111726,1,36,9,43,1,4,5,0,1,0,21,15,14,17743,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5111727,0,37,14,67,4,4,4,1,2,0,19,1,4,22499,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5111728,0,41,23,63,3,2,1,1,5,0,26,12,2,26322,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5111729,0,38,14,49,3,3,2,1,2,1,20,1,8,28185,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5111730,0,30,13,53,3,5,3,0,0,0,16,4,4,21577,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
5111731,0,54,3,60,3,4,3,1,9,0,17,0,3,28549,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5111732,0,39,13,73,3,1,3,1,4,0,17,2,3,22077,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5111733,0,37,13,62,3,2,5,0,8,1,19,6,8,24321,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5111734,0,37,13,34,3,3,1,1,2,0,20,10,8,25980,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
5111735,0,41,8,42,3,2,3,1,6,0,19,2,1,20003,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5111736,1,31,29,54,4,1,5,1,6,0,19,1,2,22696,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5111737,0,35,8,59,4,1,1,1,2,0,20,5,14,19986,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5111738,1,27,23,71,3,3,4,0,1,1,17,2,5,18148,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5111739,0,36,1,56,3,2,2,1,1,1,19,4,11,21201,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5111740,0,28,9,39,4,2,3,1,1,1,19,0,2,17703,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5111741,0,53,9,73,3,1,2,1,5,0,19,2,2,26836,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
5111742,0,51,1,30,4,2,5,0,3,0,25,12,8,22484,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5111743,0,50,1,68,3,1,2,0,3,0,16,0,6,34517,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
5111744,1,33,9,63,3,2,1,0,1,1,18,7,8,17686,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
5111745,0,42,9,66,3,3,2,0,1,0,18,14,9,33430,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
5111746,0,33,26,44,4,5,4,0,1,0,18,0,2,19320,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5111747,0,38,3,45,3,3,2,0,5,1,16,1,2,18944,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5111748,0,30,17,58,1,2,3,1,3,0,21,1,7,21692,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111749,0,34,11,42,1,2,1,0,1,0,18,7,2,19724,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111750,0,36,4,70,4,5,5,1,2,0,25,2,3,18450,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5111751,0,43,27,58,3,4,5,1,2,1,19,6,9,23406,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5111752,0,32,6,35,1,5,1,0,3,0,22,0,2,18312,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5111753,0,45,32,34,3,4,1,1,2,0,31,14,18,20541,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5111754,0,45,10,74,3,5,5,0,4,1,17,0,2,25761,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5111755,1,22,13,59,4,2,5,1,2,0,19,2,1,17416,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5111756,0,45,10,44,4,5,2,0,4,0,20,6,18,26248,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5111757,0,36,16,69,5,5,1,0,0,1,23,1,3,21692,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5111758,0,33,9,69,3,2,3,1,2,1,22,0,0,21388,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5111759,1,26,30,79,5,1,5,1,8,0,23,2,2,19969,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5111760,0,33,9,72,3,3,4,0,1,0,18,1,6,17756,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5111761,0,22,1,33,4,3,1,0,6,0,27,2,2,19775,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111762,0,54,11,75,3,1,2,1,6,0,20,3,3,27836,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
5111763,0,31,8,73,3,2,2,1,4,0,17,1,7,22547,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5111764,1,25,20,59,4,5,4,0,1,1,23,0,0,17413,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
5111765,1,21,9,60,2,5,4,1,1,0,20,0,0,17716,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
5111766,0,32,13,58,3,3,1,1,3,1,17,2,5,22583,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
5111767,1,29,15,81,3,4,1,0,2,1,17,1,1,18515,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5111768,0,55,5,30,3,4,3,0,0,1,21,1,2,19035,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5111769,1,41,21,70,3,2,4,0,1,1,27,0,2,18140,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
5111770,0,27,7,55,3,5,2,0,2,1,26,3,2,18875,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5111771,0,33,5,77,3,5,4,1,2,0,19,1,8,18370,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5111772,0,52,12,55,3,4,4,0,5,1,30,12,11,35847,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
5111773,1,19,3,47,4,3,2,1,1,0,27,1,0,16102,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5111774,1,34,7,59,5,1,3,0,0,0,21,1,0,17351,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
5111775,0,45,21,50,3,2,3,0,8,0,20,0,1,19850,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5111776,1,36,28,68,3,4,4,1,2,1,25,8,9,18022,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5111777,0,26,11,46,3,1,1,1,1,0,18,1,2,19684,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5111778,0,37,1,56,4,3,2,0,1,0,18,3,11,21474,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5111779,0,47,6,53,3,2,4,1,9,0,18,6,2,32606,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5111780,1,30,17,56,3,5,2,1,1,1,19,8,8,23553,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5111781,0,33,1,48,1,1,5,0,1,0,27,0,2,19037,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5111782,0,33,1,42,4,2,2,0,0,0,19,1,4,21949,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5111783,1,37,18,53,3,5,3,0,8,0,20,0,1,20834,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5111784,0,33,2,59,4,1,3,1,1,0,17,0,0,17008,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5111785,0,41,10,66,3,4,3,1,3,1,19,0,7,23189,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5111786,0,45,6,37,3,4,2,1,5,1,18,1,2,35513,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5111787,0,34,1,64,3,5,4,0,1,0,20,1,3,19325,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
